time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action,name
7.187,80,970,316,-272,935,202,155,1019,-77,0,S08
7.203,80,970,316,-272,935,202,174,980,-38,0,S08
7.218,101,980,306,-172,962,252,194,1000,-38,0,S08
7.234,121,990,326,-54,1018,343,194,1000,-38,0,S08
7.25,101,1000,336,-281,888,282,233,1028,-77,0,S08
7.265,101,1000,316,-272,898,171,262,1057,-126,0,S08
7.281,90,1019,287,-227,962,212,165,1009,-58,0,S08
7.296,101,1000,316,-227,962,212,135,990,-87,0,S08
7.312,121,970,356,-236,916,252,58,961,-106,0,S08
7.328,80,990,346,-254,916,252,9,1000,-116,0,S08
7.343,80,990,346,-245,944,292,9,1000,-116,0,S08
7.359,60,1000,316,-236,925,272,-29,1000,-116,0,S08
7.375,101,990,306,-218,916,262,0,990,-106,0,S08
7.39,90,980,306,-227,898,222,29,1019,-77,0,S08
7.406,121,980,306,-254,916,242,77,1009,-87,0,S08
7.421,70,980,326,-254,916,242,126,990,-38,0,S08
7.437,101,960,326,-272,907,262,194,990,-77,0,S08
7.453,161,960,336,-181,1000,282,184,980,-38,0,S08
7.468,111,1009,316,-63,962,343,213,980,-77,0,S08
7.484,70,1029,326,-272,861,292,194,1019,-87,0,S08
7.5,70,1029,326,-309,916,212,194,1019,-87,0,S08
7.515,60,1039,306,-236,972,232,194,1019,-87,0,S08
7.531,121,1009,306,-218,898,232,106,1028,-58,0,S08
7.546,121,980,326,-227,916,262,67,1019,-106,0,S08
7.562,101,970,346,-227,916,262,29,990,-135,0,S08
7.578,70,990,336,-236,944,272,9,990,-97,0,S08
7.593,80,980,336,-236,944,282,-9,1019,-97,0,S08
7.609,121,980,316,-200,907,252,38,1009,-87,0,S08
7.625,121,980,306,-227,907,262,77,1009,-48,0,S08
7.64,90,980,326,-236,907,222,165,1009,-97,0,S08
7.656,131,970,336,-154,898,202,174,1000,-48,0,S08
7.671,131,970,336,-36,1018,303,213,952,-29,0,S08
7.687,131,1000,326,-218,944,323,223,1047,-106,0,S08
7.703,90,1009,326,-345,851,232,223,1047,-106,0,S08
7.718,60,1000,326,-300,953,232,213,1028,-87,0,S08
7.734,40,1029,336,-236,962,242,145,1000,-67,0,S08
7.75,121,1009,316,-245,870,262,87,990,-67,0,S08
7.765,101,980,356,-245,870,262,29,1028,-106,0,S08
7.781,80,1000,356,-263,935,303,-19,1000,-106,0,S08
7.796,90,970,336,-236,981,262,-58,1009,-97,0,S08
7.812,101,1000,346,-181,935,272,0,1000,-87,0,S08
7.828,131,970,316,-200,916,242,48,1000,-67,0,S08
7.843,101,960,346,-218,925,222,97,1019,-29,0,S08
7.859,90,970,366,-245,935,242,184,980,-29,0,S08
7.875,111,960,356,-181,935,242,242,1009,-77,0,S08
7.89,121,1009,336,-54,1009,343,242,971,-48,0,S08
7.906,111,1000,326,-272,925,282,242,1009,-97,0,S08
7.921,50,1000,306,-336,851,232,233,1009,-48,0,S08
7.937,50,1000,306,-290,953,242,155,1000,-48,0,S08
7.953,80,1019,326,-218,925,292,106,1000,-77,0,S08
7.968,131,980,326,-227,888,292,106,1000,-77,0,S08
7.984,101,980,356,-236,962,262,19,1019,-97,0,S08
8.0,80,980,326,-209,972,272,-29,990,-116,0,S08
8.015,101,970,336,-200,935,252,-19,1009,-126,0,S08
8.031,131,1000,336,-200,935,252,9,1019,-58,0,S08
8.046,121,980,316,-200,898,232,77,1009,-58,0,S08
8.062,101,960,326,-236,916,242,145,1038,-67,0,S08
8.078,101,980,336,-254,925,252,213,990,-9,0,S08
8.093,141,1000,297,-200,1018,323,223,1009,-38,0,S08
8.109,121,990,326,-127,990,323,233,980,-9,0,S08
8.125,70,1009,326,-290,888,252,233,1047,-135,0,S08
8.14,30,1000,316,-336,898,222,174,1019,-77,0,S08
8.156,70,1019,326,-263,981,242,145,1019,-87,0,S08
8.171,121,980,366,-236,907,272,67,1019,-97,0,S08
8.187,101,970,346,-227,916,252,9,1028,-126,0,S08
8.203,101,980,316,-181,944,303,-29,1000,-116,0,S08
8.218,101,980,326,-181,981,272,-19,990,-116,0,S08
8.234,121,990,346,-190,925,242,29,1028,-106,0,S08
8.25,121,950,316,-209,907,262,77,1019,-48,0,S08
8.265,90,950,326,-272,888,242,165,1019,-48,0,S08
8.281,90,970,336,-227,888,202,194,961,-19,0,S08
8.296,111,1000,336,-127,1018,323,213,961,-29,0,S08
8.312,90,990,346,-209,953,313,242,1000,-87,0,S08
8.328,70,1009,326,-336,842,242,262,1009,-155,0,S08
8.343,-10,1019,336,-318,962,191,155,1000,-48,0,S08
8.359,101,1039,306,-245,972,252,126,1009,-77,0,S08
8.375,141,980,336,-227,916,262,48,1047,-97,0,S08
8.39,101,980,356,-209,907,282,0,1038,-126,0,S08
8.406,90,970,316,-200,981,272,-29,990,-116,0,S08
8.421,111,1000,336,-172,953,272,-19,1000,-116,0,S08
8.437,141,1000,297,-181,898,252,58,1038,-67,0,S08
8.453,121,950,316,-218,916,222,77,1038,-38,0,S08
8.468,70,980,326,-254,898,222,174,990,-67,0,S08
8.484,111,970,336,-181,925,171,213,961,-19,0,S08
8.5,131,990,346,-72,1009,303,223,971,-67,0,S08
8.515,131,990,346,-227,944,282,233,1000,-97,0,S08
8.531,40,1009,346,-345,870,222,252,1047,-97,0,S08
8.546,40,1009,346,-309,1009,252,145,1028,-58,0,S08
8.562,60,1009,297,-200,925,272,106,1019,-77,0,S08
8.578,111,990,306,-200,925,272,9,1019,-126,0,S08
8.593,131,970,326,-200,888,272,-19,990,-135,0,S08
8.609,80,990,336,-227,916,282,-19,990,-135,0,S08
8.625,60,980,336,-245,962,262,-48,980,-116,0,S08
8.64,70,980,356,-218,925,282,0,990,-87,0,S08
8.656,101,980,316,-227,888,252,48,1009,-87,0,S08
8.671,90,960,356,-263,898,222,97,1000,-38,0,S08
8.687,90,970,346,-254,916,232,184,990,-19,0,S08
8.703,131,960,356,-172,990,242,213,990,-87,0,S08
8.718,141,970,336,-127,981,313,223,1019,-77,0,S08
8.734,60,1029,316,-290,888,242,203,1038,-87,0,S08
8.75,60,1029,336,-336,944,202,174,1047,-106,0,S08
8.765,70,1009,326,-245,962,232,135,1038,-97,0,S08
8.781,141,990,316,-209,888,242,67,1009,-77,0,S08
8.796,80,1009,326,-245,907,262,9,990,-135,0,S08
8.812,70,1000,346,-245,925,303,-29,971,-106,0,S08
8.828,60,970,336,-245,962,282,-9,980,-106,0,S08
8.843,80,980,366,-218,898,262,19,1000,-97,0,S08
8.859,80,960,336,-263,907,232,67,980,-87,0,S08
8.875,60,970,336,-309,898,252,126,1019,-48,0,S08
8.89,80,980,326,-300,916,242,165,1009,-19,0,S08
8.906,121,950,316,-236,1009,262,194,980,-67,0,S08
8.921,101,1019,316,-72,990,292,194,990,-48,0,S08
8.937,80,1058,306,-290,907,262,184,1066,-87,0,S08
8.953,90,1029,306,-336,916,202,155,1038,-58,0,S08
8.968,60,990,306,-218,953,232,126,1038,-77,0,S08
8.984,121,970,316,-218,898,262,29,1009,-106,0,S08
9.0,101,990,346,-254,916,282,9,990,-126,0,S08
9.015,90,990,316,-263,944,272,-38,990,-87,0,S08
9.031,50,990,336,-263,953,272,-19,990,-116,0,S08
9.046,80,980,326,-236,907,252,19,990,-97,0,S08
9.062,121,980,297,-227,916,212,77,990,-67,0,S08
9.078,80,990,316,-236,916,232,116,1019,-58,0,S08
9.093,50,1009,316,-200,962,252,184,990,-77,0,S08
9.109,141,990,316,-72,1064,282,203,1038,-67,0,S08
9.125,141,1009,316,-109,1000,303,184,1057,-67,0,S08
9.14,101,1009,316,-290,870,242,203,1066,-97,0,S08
9.156,50,1009,326,-290,916,222,184,1009,-77,0,S08
9.171,70,1009,306,-290,916,222,184,1009,-77,0,S08
9.187,101,960,346,-281,861,252,135,971,-77,0,S08
9.203,101,960,346,-281,861,252,87,933,-77,0,S08
9.218,111,950,376,-309,888,272,19,933,-97,0,S08
9.234,30,990,336,-327,935,272,-19,952,-97,0,S08
9.25,30,990,336,-309,925,282,-9,980,-106,0,S08
9.265,80,1009,316,-281,916,232,19,1019,-77,0,S08
9.281,80,990,336,-236,935,222,77,1057,-77,0,S08
9.296,141,970,287,-172,944,242,126,1038,-48,0,S08
9.312,151,1009,297,-63,1018,252,165,1057,-67,0,S08
9.328,151,1009,297,-54,1027,303,203,1038,-77,0,S08
9.343,90,1009,306,-263,907,252,223,1057,-97,0,S08
9.359,60,1009,326,-318,916,202,203,1019,-48,0,S08
9.375,60,990,316,-300,944,222,174,971,-67,0,S08
9.39,101,970,326,-263,870,272,87,933,-116,0,S08
9.406,101,960,346,-300,879,272,29,952,-116,0,S08
9.421,50,970,346,-318,916,272,-29,952,-106,0,S08
9.437,50,970,346,-281,953,272,-38,952,-106,0,S08
9.453,60,1000,326,-200,925,252,-9,1000,-106,0,S08
9.468,121,1000,316,-181,925,232,29,1038,-106,0,S08
9.484,101,970,316,-200,962,222,116,1076,-67,0,S08
9.5,131,970,316,-181,935,232,165,1028,-38,0,S08
9.515,161,1009,306,-63,1046,242,233,1057,-48,0,S08
9.531,111,1000,326,-118,1018,323,252,990,-48,0,S08
9.546,90,980,326,-290,879,232,233,1047,-87,0,S08
9.562,90,980,326,-327,907,181,281,1019,-135,0,S08
9.578,40,990,326,-254,898,242,155,942,-48,0,S08
9.593,111,970,336,-290,870,282,106,923,-116,0,S08
9.609,70,980,356,-281,907,262,-9,942,-135,0,S08
9.625,50,990,346,-272,953,292,-19,961,-126,0,S08
9.64,70,990,326,-236,990,262,-29,1009,-97,0,S08
9.656,111,970,326,-163,925,232,19,1038,-116,0,S08
9.671,121,970,287,-181,916,202,67,1028,-58,0,S08
9.687,111,980,306,-245,925,232,126,1057,-48,0,S08
9.703,101,990,316,-127,916,161,184,1009,-48,0,S08
9.718,141,950,326,-18,1037,282,252,1000,-58,0,S08
9.734,131,1009,316,-236,972,292,252,990,-58,0,S08
9.75,80,1039,316,-390,861,232,242,1047,-97,0,S08
9.765,40,1000,326,-327,935,222,223,1000,-87,0,S08
9.781,40,990,316,-218,898,262,116,961,-67,0,S08
9.796,121,970,336,-227,851,282,87,971,-145,0,S08
9.812,101,980,346,-263,935,292,0,961,-97,0,S08
9.828,80,980,336,-245,962,252,-48,1000,-97,0,S08
9.843,70,980,316,-209,935,252,-19,990,-126,0,S08
9.859,101,1000,326,-209,935,232,19,1000,-87,0,S08
9.875,141,990,306,-227,925,212,87,1057,-38,0,S08
9.89,121,960,306,-218,925,232,165,1038,-38,0,S08
9.906,121,960,306,-145,1027,242,242,1000,-77,0,S08
9.921,141,1009,316,-90,1018,343,242,990,-38,0,S08
9.937,80,1019,336,-318,879,242,252,1047,-97,0,S08
9.953,70,960,346,-318,888,232,281,1000,-77,0,S08
9.968,70,960,346,-245,944,242,174,971,-67,0,S08
9.984,101,1000,326,-209,870,262,97,990,-97,0,S08
10.0,121,970,346,-236,916,282,9,971,-116,0,S08
10.015,111,970,346,-263,962,252,-48,990,-116,0,S08
10.031,70,990,346,-254,962,272,-48,990,-116,0,S08
10.046,60,1000,326,-227,935,222,-67,990,-116,0,S08
10.062,111,990,326,-227,935,222,-19,1000,-97,0,S08
10.078,121,970,297,-209,898,222,38,1057,-67,0,S08
10.093,70,1000,316,-154,944,161,126,1066,-38,0,S08
10.109,90,990,336,-154,944,161,233,1000,-48,0,S08
10.125,121,1000,297,-27,1027,353,242,1028,-58,0,S08
10.14,101,1009,326,-218,953,333,271,1000,-48,0,S08
10.156,70,980,346,-318,851,232,281,1028,-116,0,S08
10.171,70,980,346,-272,962,212,242,980,-58,0,S08
10.187,101,980,336,-181,888,222,155,971,-87,0,S08
10.203,121,960,346,-245,879,262,77,952,-97,0,S08
10.218,80,980,326,-272,898,282,-19,961,-106,0,S08
10.234,50,1000,336,-336,962,262,-58,990,-116,0,S08
10.25,60,1009,316,-281,935,252,-29,1000,-126,0,S08
10.265,111,990,306,-254,916,242,-9,1047,-97,0,S08
10.281,90,970,316,-272,916,202,58,1038,-48,0,S08
10.296,70,1000,346,-281,925,272,165,1038,-77,0,S08
10.312,141,990,316,-181,1018,282,203,1019,-48,0,S08
10.328,131,1000,316,-27,1018,333,233,1028,-38,0,S08
10.343,111,1009,326,-245,898,242,252,1028,-58,0,S08
10.359,70,990,346,-281,907,212,262,1057,-97,0,S08
10.375,101,990,346,-190,962,212,184,980,-58,0,S08
10.39,141,980,346,-200,888,262,135,980,-126,0,S08
10.406,70,980,346,-263,898,262,38,971,-116,0,S08
10.421,60,990,336,-309,953,282,9,971,-126,0,S08
10.437,70,1000,306,-272,944,272,-38,1009,-116,0,S08
10.453,121,990,316,-227,925,232,-9,1000,-77,0,S08
10.468,111,970,316,-218,907,242,38,1019,-87,0,S08
10.484,70,980,326,-254,916,252,106,1038,-29,0,S08
10.5,90,1000,336,-190,925,232,184,1028,-58,0,S08
10.515,161,990,326,-45,1037,323,233,1028,-48,0,S08
10.531,131,1000,346,-109,1009,292,252,1000,-48,0,S08
10.546,90,1000,326,-281,879,252,242,1038,-77,0,S08
10.562,70,960,336,-281,916,202,252,1019,-87,0,S08
10.578,70,990,316,-218,907,242,165,980,-77,0,S08
10.593,131,980,336,-245,851,262,97,971,-106,0,S08
10.609,70,980,336,-309,916,282,19,961,-126,0,S08
10.625,50,1000,306,-300,944,272,-29,980,-116,0,S08
10.64,50,1009,336,-263,935,272,-38,1009,-106,0,S08
10.656,111,990,316,-218,898,252,-9,1028,-77,0,S08
10.671,111,980,326,-227,916,272,58,1038,-19,0,S08
10.687,90,990,336,-218,916,262,165,1009,-58,0,S08
10.703,111,980,306,-163,1027,303,194,1019,-19,0,S08
10.718,151,1009,297,-72,1018,333,262,1028,-38,0,S08
10.734,90,1019,336,-281,888,242,242,1047,-58,0,S08
10.75,80,990,316,-290,898,222,281,1028,-87,0,S08
10.765,80,990,316,-245,944,242,174,990,-58,0,S08
10.781,70,980,346,-245,879,242,106,971,-97,0,S08
10.796,111,980,316,-263,870,303,9,952,-106,0,S08
10.812,70,950,356,-281,935,282,-19,990,-126,0,S08
10.828,60,980,346,-263,953,282,-48,990,-97,0,S08
10.843,60,990,316,-227,935,232,-9,1019,-87,0,S08
10.859,111,990,336,-209,907,242,58,1038,-67,0,S08
10.875,121,990,306,-218,916,222,116,1028,-29,0,S08
10.89,90,990,336,-136,935,121,116,1028,-29,0,S08
10.906,101,990,346,-27,1027,343,213,1028,-48,0,S08
10.921,131,1019,316,-190,990,313,213,1028,-48,0,S08
10.937,111,1000,326,-309,851,222,242,1000,-29,0,S08
10.953,80,990,336,-281,962,232,252,1028,-77,0,S08
10.968,60,990,346,-209,888,262,203,1019,-58,0,S08
10.984,80,990,356,-245,870,292,67,961,-77,0,S08
11.0,131,960,346,-300,907,272,9,971,-126,0,S08
11.015,70,990,336,-318,935,303,9,971,-126,0,S08
11.031,40,990,326,-272,907,272,-58,961,-87,0,S08
11.046,60,990,346,-245,907,242,-29,971,-77,0,S08
11.062,101,990,336,-245,916,222,-9,1028,-126,0,S08
11.078,121,980,326,-263,916,232,87,1019,-58,0,S08
11.093,70,980,336,-200,898,262,106,1019,-48,0,S08
11.109,70,960,336,-36,1055,292,194,1047,-67,0,S08
11.125,121,970,366,-36,1055,292,233,1038,-67,0,S08
11.14,171,1009,316,-36,1018,303,233,1038,-67,0,S08
11.156,111,1009,326,-290,861,262,233,1057,-77,0,S08
11.171,80,990,326,-336,925,242,174,971,-48,0,S08
11.187,50,980,346,-254,907,242,97,971,-126,0,S08
11.203,121,980,326,-263,851,282,19,952,-126,0,S08
11.218,101,950,356,-318,870,282,-67,961,-97,0,S08
11.234,30,980,346,-345,944,282,-67,980,-116,0,S08
11.25,30,980,346,-290,935,272,-67,980,-116,0,S08
11.265,70,990,346,-245,907,242,-29,980,-87,0,S08
11.281,131,970,326,-209,916,232,38,1028,-48,0,S08
11.296,101,980,326,-227,944,262,97,1019,-38,0,S08
11.312,101,980,336,-209,907,282,213,1028,-97,0,S08
11.328,131,960,326,-27,1055,303,233,1028,-29,0,S08
11.343,191,1009,306,-36,1037,323,271,1019,-67,0,S08
11.359,121,1000,326,-263,861,242,262,1038,-38,0,S08
11.375,101,980,346,-300,935,222,223,1057,-77,0,S08
11.39,60,990,356,-200,898,272,174,1000,-77,0,S08
11.406,121,960,346,-263,879,262,106,961,-87,0,S08
11.421,101,970,366,-336,888,282,48,952,-106,0,S08
11.437,20,980,376,-372,925,292,-19,952,-106,0,S08
11.453,20,1000,336,-309,925,262,-58,952,-97,0,S08
11.468,101,990,316,-254,888,232,-19,980,-67,0,S08
11.484,121,970,326,-236,907,242,9,1019,-106,0,S08
11.5,80,990,336,-245,935,252,77,1009,-9,0,S08
11.515,80,1000,346,-136,925,161,233,1057,-67,0,S08
11.531,151,990,297,27,1064,353,233,1057,-67,0,S08
11.546,171,1019,287,-90,1046,323,262,1047,-19,0,S08
11.562,111,1000,336,-290,861,222,271,1047,-87,0,S08
11.578,90,1009,346,-281,916,252,203,961,-77,0,S08
11.593,50,980,346,-200,907,252,203,961,-77,0,S08
11.609,121,950,356,-272,888,292,77,952,-87,0,S08
11.625,90,970,376,-318,907,282,-48,942,-87,0,S08
11.64,30,970,366,-336,935,292,-9,952,-87,0,S08
11.656,20,990,346,-300,925,272,0,990,-106,0,S08
11.671,80,1000,316,-236,907,252,0,990,-106,0,S08
11.687,131,970,306,-245,898,252,67,1009,-77,0,S08
11.703,70,990,336,-272,944,262,77,1019,-19,0,S08
11.718,70,1019,336,-127,981,181,165,1028,-19,0,S08
11.734,141,990,306,109,1046,343,242,1066,-87,0,S08
11.75,171,990,306,-200,962,292,213,1047,-19,0,S08
11.765,121,1000,346,-200,962,292,223,1095,-87,0,S08
11.781,70,1009,336,-227,953,222,252,1019,-116,0,S08
11.796,40,980,316,-227,953,222,145,952,-48,0,S08
11.812,131,960,356,-181,879,262,126,952,-77,0,S08
11.828,101,980,386,-254,888,292,38,933,-106,0,S08
11.843,10,950,386,-318,916,292,19,933,-126,0,S08
11.859,30,1000,346,-345,925,313,-38,990,-97,0,S08
11.875,101,990,326,-290,907,282,9,1019,-87,0,S08
11.89,101,960,336,-272,925,232,9,1019,-29,0,S08
11.906,70,990,356,-272,925,232,67,1009,-9,0,S08
11.921,111,980,336,-127,1018,272,203,1028,-77,0,S08
11.937,151,1009,316,-127,1018,272,213,1047,-38,0,S08
11.953,121,1000,316,-54,1064,303,203,1076,-77,0,S08
11.968,101,1009,326,-290,861,232,233,1057,-77,0,S08
11.984,40,970,356,-309,916,242,145,980,-29,0,S08
12.0,90,960,356,-181,907,262,145,952,-106,0,S08
12.015,131,970,376,-236,851,292,58,933,-116,0,S08
12.031,50,980,356,-309,907,292,-38,961,-106,0,S08
12.046,10,1009,326,-372,935,303,-58,980,-67,0,S08
12.062,60,1009,336,-318,953,262,-19,980,-87,0,S08
12.078,121,990,336,-236,888,242,19,1038,-77,0,S08
12.093,121,980,316,-209,935,252,97,1038,-87,0,S08
12.109,111,1000,316,-218,953,232,155,1019,-19,0,S08
12.125,131,950,336,-190,907,272,203,1066,-77,0,S08
12.14,171,990,316,-54,1083,292,233,1057,-48,0,S08
12.156,131,1009,326,-54,1055,313,242,1057,-106,0,S08
12.171,101,1009,316,-318,842,232,233,1047,-77,0,S08
12.187,30,980,346,-327,907,232,213,990,-48,0,S08
12.203,101,960,346,-236,898,272,145,933,-77,0,S08
12.218,121,960,366,-272,842,282,48,942,-116,0,S08
12.234,60,990,356,-336,879,292,-29,961,-126,0,S08
12.25,20,1000,346,-345,944,292,-77,971,-87,0,S08
12.265,60,1009,336,-281,944,262,-19,990,-126,0,S08
12.281,90,990,326,-227,898,222,9,1019,-87,0,S08
12.296,90,970,346,-236,916,232,77,1028,-48,0,S08
12.312,70,990,316,-236,944,222,155,1038,-38,0,S08
12.328,131,960,346,-109,935,90,223,1047,-58,0,S08
12.343,181,1000,306,109,1074,343,252,1038,-9,0,S08
12.359,111,1009,306,-181,1000,323,262,1057,-58,0,S08
12.375,90,1019,326,-354,842,222,262,1057,-58,0,S08
12.39,40,980,336,-300,907,242,262,1028,-77,0,S08
12.406,111,941,366,-190,898,252,194,942,-48,0,S08
12.421,131,960,366,-209,879,292,135,952,-116,0,S08
12.437,70,970,336,-254,916,303,38,961,-106,0,S08
12.453,30,990,346,-327,962,292,-38,971,-116,0,S08
12.468,40,1009,326,-281,925,252,-87,990,-106,0,S08
12.484,111,980,316,-236,916,232,-48,1000,-97,0,S08
12.5,121,1000,326,-218,925,222,9,1028,-58,0,S08
12.515,90,1000,316,-254,944,242,106,1038,0,0,S08
12.531,101,970,326,-200,1000,313,174,1038,-29,0,S08
12.546,141,1000,316,45,1027,343,291,1047,-116,0,S08
12.562,90,990,356,-318,907,323,252,1009,-29,0,S08
12.578,60,1000,336,-354,842,232,291,1047,-67,0,S08
12.593,50,960,356,-209,916,242,233,1000,-77,0,S08
12.609,131,950,346,-190,870,262,155,933,-87,0,S08
12.625,121,980,346,-254,907,282,48,942,-106,0,S08
12.64,40,980,346,-336,944,292,-9,961,-126,0,S08
12.656,10,1009,326,-336,962,262,-58,980,-116,0,S08
12.671,101,990,336,-281,888,252,-67,1009,-97,0,S08
12.687,80,970,316,-272,907,212,-19,1000,-97,0,S08
12.703,90,1009,326,-272,907,212,29,1009,-9,0,S08
12.718,111,990,336,-263,925,242,126,1019,-29,0,S08
12.734,131,1000,306,-145,981,151,194,1038,-29,0,S08
12.75,131,1000,306,54,1027,343,233,1038,-19,0,S08
12.765,111,1000,326,-163,981,313,262,1085,-58,0,S08
12.781,70,980,346,-300,861,242,300,1038,-135,0,S08
12.796,101,960,336,-227,953,242,184,933,-58,0,S08
12.812,131,970,346,-163,907,232,126,952,-87,0,S08
12.828,80,990,336,-254,879,282,19,961,-106,0,S08
12.843,10,980,336,-318,870,282,-29,952,-116,0,S08
12.859,70,1000,316,-354,962,282,-58,980,-106,0,S08
12.875,111,980,326,-272,916,252,-29,980,-97,0,S08
12.89,80,980,346,-236,898,232,-9,1019,-67,0,S08
12.906,80,980,346,-245,925,252,97,1028,-19,0,S08
12.921,90,990,316,-254,935,262,174,1019,-48,0,S08
12.937,111,941,366,-190,981,292,233,1047,-67,0,S08
12.953,151,1009,336,18,1064,343,262,1019,-29,0,S08
12.968,70,1000,336,-263,888,252,271,1047,-106,0,S08
12.984,40,960,366,-318,925,212,213,971,-48,0,S08
13.0,111,941,376,-227,907,222,135,952,-97,0,S08
13.015,121,960,366,-254,851,292,87,933,-106,0,S08
13.031,121,960,366,-318,898,272,0,952,-135,0,S08
13.046,40,1000,326,-354,944,272,-58,990,-87,0,S08
13.062,0,1000,356,-327,935,272,-58,1000,-116,0,S08
13.078,80,990,336,-272,888,252,0,1028,-97,0,S08
13.093,101,970,346,-218,898,232,19,1038,-38,0,S08
13.109,90,1000,316,-227,944,252,126,1047,-48,0,S08
13.125,111,990,316,-127,944,131,194,1047,-19,0,S08
13.14,151,970,306,36,1046,333,242,1066,-58,0,S08
13.156,171,980,316,-100,1018,313,242,1057,-87,0,S08
13.171,121,1000,336,-281,870,232,320,1028,-87,0,S08
13.187,60,990,346,-272,944,222,194,980,-58,0,S08
13.203,60,980,336,-209,879,242,165,942,-97,0,S08
13.218,131,931,356,-281,842,282,58,942,-87,0,S08
13.234,90,990,386,-372,898,282,-38,952,-106,0,S08
13.25,20,990,346,-354,907,282,-67,961,-106,0,S08
13.265,10,1019,336,-309,944,292,-38,971,-116,0,S08
13.281,90,1019,336,-227,925,232,-19,1038,-87,0,S08
13.296,121,960,326,-218,898,252,48,1057,-38,0,S08
13.312,101,980,346,-254,925,242,165,1047,-9,0,S08
13.328,90,980,346,-145,898,171,203,1038,-19,0,S08
13.343,131,960,326,9,1046,313,262,1028,-67,0,S08
13.359,181,990,316,-72,1018,313,291,1028,-58,0,S08
13.375,50,1019,346,-327,851,232,252,1057,-106,0,S08
13.39,50,1019,346,-336,944,252,252,1057,-106,0,S08
13.406,20,980,326,-236,870,262,203,990,-67,0,S08
13.421,121,960,336,-263,870,292,19,980,-126,0,S08
13.437,101,980,366,-300,907,292,19,980,-126,0,S08
13.453,30,1000,346,-327,944,292,-38,980,-116,0,S08
13.468,30,1009,336,-254,962,252,-87,971,-97,0,S08
13.484,111,990,326,-200,907,232,19,1028,-106,0,S08
13.5,121,960,326,-200,925,212,19,1028,-106,0,S08
13.515,111,970,346,-227,925,242,116,1009,-77,0,S08
13.531,121,980,326,-154,962,222,174,1047,-29,0,S08
13.546,121,1000,326,109,1064,323,281,1000,-87,0,S08
13.562,131,990,316,-254,925,292,271,1009,-19,0,S08
13.578,90,980,336,-390,842,252,300,1047,-97,0,S08
13.593,30,990,346,-318,944,242,262,1019,-48,0,S08
13.609,50,970,326,-236,870,262,184,961,-126,0,S08
13.625,131,950,356,-300,879,292,-19,971,-106,0,S08
13.64,90,990,346,-327,907,282,-67,980,-97,0,S08
13.656,20,980,376,-290,962,292,-67,980,-97,0,S08
13.671,60,1009,346,-181,953,262,-87,990,-97,0,S08
13.687,161,1000,316,-127,925,252,-9,1028,-106,0,S08
13.703,141,980,306,-190,953,232,38,1038,-77,0,S08
13.718,101,980,336,-245,925,262,97,1066,-58,0,S08
13.734,90,960,356,-163,925,212,155,1038,9,0,S08
13.75,121,990,336,72,1064,313,271,1009,-67,0,S08
13.765,171,990,336,-236,925,272,262,1009,-29,0,S08
13.781,101,990,366,-381,842,242,271,1038,-97,0,S08
13.796,30,1009,336,-381,842,242,252,1009,-87,0,S08
13.812,30,960,366,-290,851,292,194,971,-77,0,S08
13.828,90,960,376,-309,861,323,97,961,-87,0,S08
13.843,80,990,346,-309,861,323,-9,971,-126,0,S08
13.859,30,1009,346,-300,907,303,-58,952,-126,0,S08
13.875,70,1000,326,-236,981,262,-87,1019,-97,0,S08
13.89,131,990,326,-172,990,232,-19,1038,-126,0,S08
13.906,121,970,326,-145,898,232,38,1038,-67,0,S08
13.921,111,980,306,-190,925,222,87,1038,-9,0,S08
13.937,90,980,346,-245,925,232,174,1047,-48,0,S08
13.953,101,970,346,-145,935,131,262,980,-29,0,S08
13.968,131,1000,326,54,1064,343,252,1019,-58,0,S08
13.984,80,1000,336,-236,962,282,281,1019,-67,0,S08
14.0,40,1000,336,-400,814,262,233,1019,-77,0,S08
14.015,10,960,366,-354,925,272,194,980,-77,0,S08
14.031,121,970,356,-236,888,242,97,971,-116,0,S08
14.046,121,970,356,-245,898,292,38,942,-106,0,S08
14.062,60,970,356,-263,935,272,-38,971,-116,0,S08
14.078,60,1000,336,-263,981,282,-67,1019,-87,0,S08
14.093,121,980,336,-209,944,262,9,1019,-97,0,S08
14.109,141,970,346,-181,907,232,38,1038,-87,0,S08
14.125,111,990,316,-218,935,242,87,1009,-9,0,S08
14.14,70,960,366,-263,925,232,223,1000,-77,0,S08
14.156,121,960,326,-200,925,202,213,980,-9,0,S08
14.171,151,990,336,90,1046,363,252,1009,-48,0,S08
